STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
CHM00056778,"KUNMING, CH",2004/11/23,0,51,61,44
CHM00056778,"KUNMING, CH",2004/11/24,0,51,59,43
CHM00056778,"KUNMING, CH",2004/11/25,0,51,64,43
CHM00056778,"KUNMING, CH",2004/11/26,0,51,58,46
CHM00056778,"KUNMING, CH",2004/11/27,0,54,63,50
CHM00056778,"KUNMING, CH",2004/11/28,0,54,64,45
CHM00056778,"KUNMING, CH",2004/11/29,0.37,51,60,47
CHM00056778,"KUNMING, CH",2004/11/30,0.07,49,59,43
CHM00056778,"KUNMING, CH",2004/12/1,0,48,59,39
CHM00056778,"KUNMING, CH",2004/12/2,0,48,59,39
CHM00056778,"KUNMING, CH",2004/12/3,0,49,62,39
CHM00056778,"KUNMING, CH",2004/12/4,0,45,59,36
CHM00056778,"KUNMING, CH",2004/12/5,0,46,64,34
CHM00056778,"KUNMING, CH",2004/12/6,0,45,52,39
CHM00056778,"KUNMING, CH",2004/12/7,0,44,52,40
CHM00056778,"KUNMING, CH",2004/12/8,0,45,55,37
CHM00056778,"KUNMING, CH",2004/12/9,0,50,59,44
CHM00056778,"KUNMING, CH",2004/12/10,0,48,52,46
CHM00056778,"KUNMING, CH",2004/12/11,0,47,54,41
CHM00056778,"KUNMING, CH",2004/12/12,0,49,59,41
CHM00056778,"KUNMING, CH",2004/12/13,0,48,59,40
CHM00056778,"KUNMING, CH",2004/12/14,0,49,62,40
CHM00056778,"KUNMING, CH",2004/12/15,0,48,59,39
CHM00056778,"KUNMING, CH",2004/12/16,0,52,60,46
CHM00056778,"KUNMING, CH",2004/12/17,0.26,49,59,46
CHM00056778,"KUNMING, CH",2004/12/18,0,46,62,36
CHM00056778,"KUNMING, CH",2004/12/19,0,48,62,37
CHM00056778,"KUNMING, CH",2004/12/20,0,50,66,36
CHM00056778,"KUNMING, CH",2004/12/21,0,49,63,40
CHM00056778,"KUNMING, CH",2004/12/22,0,50,62,40
CHM00056778,"KUNMING, CH",2004/12/23,0,49,63,39
CHM00056778,"KUNMING, CH",2004/12/24,0,52,63,42
CHM00056778,"KUNMING, CH",2004/12/25,0,52,64,40
CHM00056778,"KUNMING, CH",2004/12/26,0,50,63,42
CHM00056778,"KUNMING, CH",2004/12/27,0.01,49,62,41
CHM00056778,"KUNMING, CH",2004/12/28,0.04,46,61,36
CHM00056778,"KUNMING, CH",2004/12/29,0,49,64,38
CHM00056778,"KUNMING, CH",2004/12/30,0,42,55,35
CHM00056778,"KUNMING, CH",2004/12/31,0,33,35,31
CHM00056778,"KUNMING, CH",2005/1/1,0,37,46,33
CHM00056778,"KUNMING, CH",2005/1/2,0,50,65,40
CHM00056778,"KUNMING, CH",2005/1/3,0,55,70,41
CHM00056778,"KUNMING, CH",2005/1/4,0,53,71,39
CHM00056778,"KUNMING, CH",2005/1/5,0,53,68,42
CHM00056778,"KUNMING, CH",2005/1/6,0,53,71,39
CHM00056778,"KUNMING, CH",2005/1/7,0,51,69,38
CHM00056778,"KUNMING, CH",2005/1/8,0,52,63,43
CHM00056778,"KUNMING, CH",2005/1/9,0,49,58,44
CHM00056778,"KUNMING, CH",2005/1/10,0.29,51,57,45
CHM00056778,"KUNMING, CH",2005/1/11,0,49,58,41
CHM00056778,"KUNMING, CH",2005/1/12,0.17,43,53,41
CHM00056778,"KUNMING, CH",2005/1/13,0,41,49,35
CHM00056778,"KUNMING, CH",2005/1/14,0,37,42,36
CHM00056778,"KUNMING, CH",2005/1/15,0,39,42,35
CHM00056778,"KUNMING, CH",2005/1/16,0,46,54,42
CHM00056778,"KUNMING, CH",2005/1/17,0,51,63,43
CHM00056778,"KUNMING, CH",2005/1/18,0,51,63,38
CHM00056778,"KUNMING, CH",2005/1/19,0,52,63,42
CHM00056778,"KUNMING, CH",2005/1/20,0.05,53,61,43
CHM00056778,"KUNMING, CH",2005/1/21,0,54,63,46
CHM00056778,"KUNMING, CH",2005/1/22,0,51,65,38
CHM00056778,"KUNMING, CH",2005/1/23,0,52,66,41
CHM00056778,"KUNMING, CH",2005/1/24,0,54,65,44
CHM00056778,"KUNMING, CH",2005/1/25,0,53,65,44
CHM00056778,"KUNMING, CH",2005/1/26,0,53,67,40
CHM00056778,"KUNMING, CH",2005/1/27,0,54,67,44
CHM00056778,"KUNMING, CH",2005/1/28,0,53,68,40
CHM00056778,"KUNMING, CH",2005/1/29,0,55,70,43
CHM00056778,"KUNMING, CH",2005/1/30,0,58,72,48
CHM00056778,"KUNMING, CH",2005/1/31,0,60,74,45
CHM00056778,"KUNMING, CH",2005/2/1,0,63,73,57
CHM00056778,"KUNMING, CH",2005/2/2,0,60,68,53
CHM00056778,"KUNMING, CH",2005/2/3,0,60,69,54
CHM00056778,"KUNMING, CH",2005/2/4,0,56,69,45
CHM00056778,"KUNMING, CH",2005/2/5,0,54,69,41
CHM00056778,"KUNMING, CH",2005/2/6,0,55,67,45
CHM00056778,"KUNMING, CH",2005/2/7,0,55,68,43
CHM00056778,"KUNMING, CH",2005/2/8,0,55,70,42
CHM00056778,"KUNMING, CH",2005/2/9,0,56,71,42
CHM00056778,"KUNMING, CH",2005/2/10,0,54,69,43
CHM00056778,"KUNMING, CH",2005/2/11,0,56,70,44
CHM00056778,"KUNMING, CH",2005/2/12,0,55,70,42
CHM00056778,"KUNMING, CH",2005/2/13,0,55,66,45
CHM00056778,"KUNMING, CH",2005/2/14,0,58,63,53
CHM00056778,"KUNMING, CH",2005/2/15,0.01,56,65,46
CHM00056778,"KUNMING, CH",2005/2/16,0,58,68,51
CHM00056778,"KUNMING, CH",2005/2/17,0,60,69,51
CHM00056778,"KUNMING, CH",2005/2/18,0,57,72,45
CHM00056778,"KUNMING, CH",2005/2/19,0,54,65,46
CHM00056778,"KUNMING, CH",2005/2/20,0,53,69,41
CHM00056778,"KUNMING, CH",2005/2/21,0,60,71,48
CHM00056778,"KUNMING, CH",2005/2/22,0,61,73,51
CHM00056778,"KUNMING, CH",2005/2/23,0,62,71,56
CHM00056778,"KUNMING, CH",2005/2/24,0,59,73,48
CHM00056778,"KUNMING, CH",2005/2/25,0,60,74,45
CHM00056778,"KUNMING, CH",2005/2/26,0,62,72,49
CHM00056778,"KUNMING, CH",2005/2/27,0,59,72,47
CHM00056778,"KUNMING, CH",2005/2/28,0,53,65,47
CHM00056778,"KUNMING, CH",2005/3/1,0,57,69,47
CHM00056778,"KUNMING, CH",2005/3/2,0.01,47,63,42
CHM00056778,"KUNMING, CH",2005/3/3,0.18,38,42,34
CHM00056778,"KUNMING, CH",2005/3/4,0.56,35,39,34
CHM00056778,"KUNMING, CH",2005/3/5,0,39,47,34
CHM00056778,"KUNMING, CH",2005/3/6,0,45,53,40
CHM00056778,"KUNMING, CH",2005/3/7,0,52,63,47
CHM00056778,"KUNMING, CH",2005/3/8,0,58,71,46
CHM00056778,"KUNMING, CH",2005/3/9,0,61,71,51
CHM00056778,"KUNMING, CH",2005/3/10,0,63,72,54
CHM00056778,"KUNMING, CH",2005/3/11,0,64,76,55
CHM00056778,"KUNMING, CH",2005/3/12,0,62,75,53
CHM00056778,"KUNMING, CH",2005/3/13,0,54,63,48
CHM00056778,"KUNMING, CH",2005/3/14,0,61,69,53
CHM00056778,"KUNMING, CH",2005/3/15,0,65,76,54
CHM00056778,"KUNMING, CH",2005/3/16,0,62,71,52
CHM00056778,"KUNMING, CH",2005/3/17,0,61,75,49
CHM00056778,"KUNMING, CH",2005/3/18,0,62,75,51
CHM00056778,"KUNMING, CH",2005/3/19,0,62,74,53
CHM00056778,"KUNMING, CH",2005/3/20,0.04,61,72,55
CHM00056778,"KUNMING, CH",2005/3/21,0.07,60,71,52
CHM00056778,"KUNMING, CH",2005/3/22,0,61,75,50
CHM00056778,"KUNMING, CH",2005/3/23,0,60,71,53
CHM00056778,"KUNMING, CH",2005/3/24,0.43,44,63,42
CHM00056778,"KUNMING, CH",2005/3/25,0.24,47,56,42
CHM00056778,"KUNMING, CH",2005/3/26,0,55,65,47
CHM00056778,"KUNMING, CH",2005/3/27,0,57,68,47
CHM00056778,"KUNMING, CH",2005/3/28,0,58,69,49
CHM00056778,"KUNMING, CH",2005/3/29,0,58,70,49
CHM00056778,"KUNMING, CH",2005/3/30,0.01,62,74,53
CHM00056778,"KUNMING, CH",2005/3/31,0,63,76,53
CHM00056778,"KUNMING, CH",2005/4/1,0,66,78,53
CHM00056778,"KUNMING, CH",2005/4/2,0,59,70,54
CHM00056778,"KUNMING, CH",2005/4/3,0.2,55,59,50
CHM00056778,"KUNMING, CH",2005/4/4,0.1,53,56,50
CHM00056778,"KUNMING, CH",2005/4/5,0,58,69,52
CHM00056778,"KUNMING, CH",2005/4/6,0,62,78,48
CHM00056778,"KUNMING, CH",2005/4/7,0,65,75,56
CHM00056778,"KUNMING, CH",2005/4/8,0,67,77,56
CHM00056778,"KUNMING, CH",2005/4/9,0,70,81,60
CHM00056778,"KUNMING, CH",2005/4/10,0,67,76,58
CHM00056778,"KUNMING, CH",2005/4/11,0,67,80,55
CHM00056778,"KUNMING, CH",2005/4/12,0,62,73,54
CHM00056778,"KUNMING, CH",2005/4/13,0,54,70,43
CHM00056778,"KUNMING, CH",2005/4/14,0,64,77,53
CHM00056778,"KUNMING, CH",2005/4/15,0,67,79,56
CHM00056778,"KUNMING, CH",2005/4/16,0,68,79,55
CHM00056778,"KUNMING, CH",2005/4/17,0,68,80,56
CHM00056778,"KUNMING, CH",2005/4/18,0,70,81,57
CHM00056778,"KUNMING, CH",2005/4/19,0,69,82,57
CHM00056778,"KUNMING, CH",2005/4/20,0,67,78,60
CHM00056778,"KUNMING, CH",2005/4/21,0,69,81,59
CHM00056778,"KUNMING, CH",2005/4/22,0,71,80,62
CHM00056778,"KUNMING, CH",2005/4/23,0,70,82,58
CHM00056778,"KUNMING, CH",2005/4/24,0,70,80,58
CHM00056778,"KUNMING, CH",2005/4/25,0,68,80,63
CHM00056778,"KUNMING, CH",2005/4/26,0.02,64,73,59
CHM00056778,"KUNMING, CH",2005/4/27,0,66,78,56
CHM00056778,"KUNMING, CH",2005/4/28,0,68,80,60
CHM00056778,"KUNMING, CH",2005/4/29,0,69,79,61
CHM00056778,"KUNMING, CH",2005/4/30,0,70,80,61
CHM00056778,"KUNMING, CH",2005/5/1,0,70,82,60
CHM00056778,"KUNMING, CH",2005/5/2,0,69,81,58
CHM00056778,"KUNMING, CH",2005/5/3,0,69,79,64
CHM00056778,"KUNMING, CH",2005/5/4,0,68,78,60
CHM00056778,"KUNMING, CH",2005/5/5,0.01,67,80,60
CHM00056778,"KUNMING, CH",2005/5/6,0,60,67,57
CHM00056778,"KUNMING, CH",2005/5/7,0.06,62,72,57
CHM00056778,"KUNMING, CH",2005/5/8,0,62,69,57
CHM00056778,"KUNMING, CH",2005/5/9,0,67,80,58
CHM00056778,"KUNMING, CH",2005/5/10,0,68,79,56
CHM00056778,"KUNMING, CH",2005/5/11,0,72,85,61
CHM00056778,"KUNMING, CH",2005/5/12,0,73,85,61
CHM00056778,"KUNMING, CH",2005/5/13,0,73,85,62
CHM00056778,"KUNMING, CH",2005/5/14,0,74,86,60
CHM00056778,"KUNMING, CH",2005/5/15,0,72,84,60
CHM00056778,"KUNMING, CH",2005/5/16,0,74,82,64
CHM00056778,"KUNMING, CH",2005/5/17,0,74,85,64
CHM00056778,"KUNMING, CH",2005/5/18,0,72,83,61
CHM00056778,"KUNMING, CH",2005/5/19,0,73,84,62
CHM00056778,"KUNMING, CH",2005/5/20,0,74,83,61
CHM00056778,"KUNMING, CH",2005/5/21,0,72,82,62
CHM00056778,"KUNMING, CH",2005/5/22,0,72,82,64
CHM00056778,"KUNMING, CH",2005/5/23,0,73,83,62
CHM00056778,"KUNMING, CH",2005/5/24,0,75,85,65
CHM00056778,"KUNMING, CH",2005/5/25,0,74,83,65
CHM00056778,"KUNMING, CH",2005/5/26,0,74,87,64
CHM00056778,"KUNMING, CH",2005/5/27,0,76,86,65
CHM00056778,"KUNMING, CH",2005/5/28,0.03,76,87,68
CHM00056778,"KUNMING, CH",2005/5/29,0.73,73,85,68
CHM00056778,"KUNMING, CH",2005/5/30,0.21,69,76,65
CHM00056778,"KUNMING, CH",2005/5/31,0,74,85,66
CHM00056778,"KUNMING, CH",2005/6/1,0.11,72,83,64
CHM00056778,"KUNMING, CH",2005/6/2,0.02,70,78,65
CHM00056778,"KUNMING, CH",2005/6/3,0,74,83,67
CHM00056778,"KUNMING, CH",2005/6/4,0,75,83,66
CHM00056778,"KUNMING, CH",2005/6/5,0,73,83,67
CHM00056778,"KUNMING, CH",2005/6/6,0.31,69,78,64
CHM00056778,"KUNMING, CH",2005/6/7,0,69,76,65
CHM00056778,"KUNMING, CH",2005/6/8,0.07,71,80,67
CHM00056778,"KUNMING, CH",2005/6/9,0.02,72,81,67
CHM00056778,"KUNMING, CH",2005/6/10,0.12,71,80,67
CHM00056778,"KUNMING, CH",2005/6/11,0,73,82,67
CHM00056778,"KUNMING, CH",2005/6/12,0,73,83,65
CHM00056778,"KUNMING, CH",2005/6/13,0,75,86,67
CHM00056778,"KUNMING, CH",2005/6/14,2.77,68,81,63
CHM00056778,"KUNMING, CH",2005/6/15,0.33,70,80,63
CHM00056778,"KUNMING, CH",2005/6/16,0,72,77,68
CHM00056778,"KUNMING, CH",2005/6/17,0.03,71,80,65
CHM00056778,"KUNMING, CH",2005/6/18,1.12,67,72,65
CHM00056778,"KUNMING, CH",2005/6/19,0.19,68,75,65
CHM00056778,"KUNMING, CH",2005/6/20,0.44,69,77,65
CHM00056778,"KUNMING, CH",2005/6/21,0.29,68,75,64
CHM00056778,"KUNMING, CH",2005/6/22,0.9,68,77,61
CHM00056778,"KUNMING, CH",2005/6/23,0.01,70,74,66
CHM00056778,"KUNMING, CH",2005/6/24,0.02,71,78,67
CHM00056778,"KUNMING, CH",2005/6/25,0,72,82,65
CHM00056778,"KUNMING, CH",2005/6/26,0.09,70,76,64
CHM00056778,"KUNMING, CH",2005/6/27,0,72,82,60
CHM00056778,"KUNMING, CH",2005/6/28,0.03,72,83,67
CHM00056778,"KUNMING, CH",2005/6/29,0.28,68,78,63
CHM00056778,"KUNMING, CH",2005/6/30,0.88,69,77,63
CHM00056778,"KUNMING, CH",2005/7/1,0.05,71,79,66
CHM00056778,"KUNMING, CH",2005/7/2,0.05,72,80,67
CHM00056778,"KUNMING, CH",2005/7/3,0.1,71,77,67
CHM00056778,"KUNMING, CH",2005/7/4,0.19,69,77,66
CHM00056778,"KUNMING, CH",2005/7/5,0.02,72,80,64
CHM00056778,"KUNMING, CH",2005/7/6,0,73,84,67
CHM00056778,"KUNMING, CH",2005/7/7,0,75,85,67
CHM00056778,"KUNMING, CH",2005/7/8,0,73,80,67
CHM00056778,"KUNMING, CH",2005/7/9,0.2,71,75,66
CHM00056778,"KUNMING, CH",2005/7/10,0.79,66,71,65
CHM00056778,"KUNMING, CH",2005/7/11,1.43,61,68,58
CHM00056778,"KUNMING, CH",2005/7/12,0.14,62,71,58
CHM00056778,"KUNMING, CH",2005/7/13,1.63,65,71,61
CHM00056778,"KUNMING, CH",2005/7/14,0.02,67,73,65
CHM00056778,"KUNMING, CH",2005/7/15,0.09,67,75,63
CHM00056778,"KUNMING, CH",2005/7/16,0.02,69,74,65
CHM00056778,"KUNMING, CH",2005/7/17,0,69,78,65
CHM00056778,"KUNMING, CH",2005/7/18,0,70,76,65
CHM00056778,"KUNMING, CH",2005/7/19,0.75,67,73,65
CHM00056778,"KUNMING, CH",2005/7/20,0.01,70,77,64
CHM00056778,"KUNMING, CH",2005/7/21,0,71,79,65
CHM00056778,"KUNMING, CH",2005/7/22,0.03,72,78,66
CHM00056778,"KUNMING, CH",2005/7/23,0.49,69,78,64
CHM00056778,"KUNMING, CH",2005/7/24,0.28,70,78,64
CHM00056778,"KUNMING, CH",2005/7/25,0.22,68,74,63
CHM00056778,"KUNMING, CH",2005/7/26,0,70,79,63
CHM00056778,"KUNMING, CH",2005/7/27,0,72,81,66
CHM00056778,"KUNMING, CH",2005/7/28,0,72,83,65
CHM00056778,"KUNMING, CH",2005/7/29,0,74,83,67
CHM00056778,"KUNMING, CH",2005/7/30,0,73,82,68
CHM00056778,"KUNMING, CH",2005/7/31,0.18,72,81,67
CHM00056778,"KUNMING, CH",2005/8/1,0.04,68,76,64
CHM00056778,"KUNMING, CH",2005/8/2,0,71,79,63
CHM00056778,"KUNMING, CH",2005/8/3,0,71,81,65
CHM00056778,"KUNMING, CH",2005/8/4,0,74,87,67
CHM00056778,"KUNMING, CH",2005/8/5,0,72,78,67
CHM00056778,"KUNMING, CH",2005/8/6,1.46,65,72,63
CHM00056778,"KUNMING, CH",2005/8/7,0.01,66,71,64
CHM00056778,"KUNMING, CH",2005/8/8,0,69,76,65
CHM00056778,"KUNMING, CH",2005/8/9,0,70,81,67
CHM00056778,"KUNMING, CH",2005/8/10,0.93,69,75,65
CHM00056778,"KUNMING, CH",2005/8/11,1.57,68,76,64
CHM00056778,"KUNMING, CH",2005/8/12,0,70,78,64
CHM00056778,"KUNMING, CH",2005/8/13,0,71,81,63
CHM00056778,"KUNMING, CH",2005/8/14,0,71,81,64
CHM00056778,"KUNMING, CH",2005/8/15,1.39,69,80,62
CHM00056778,"KUNMING, CH",2005/8/16,0,70,81,65
CHM00056778,"KUNMING, CH",2005/8/17,1.39,68,76,63
CHM00056778,"KUNMING, CH",2005/8/18,0.01,70,79,64
CHM00056778,"KUNMING, CH",2005/8/19,0,72,81,66
CHM00056778,"KUNMING, CH",2005/8/20,0,72,80,66
CHM00056778,"KUNMING, CH",2005/8/21,0,67,73,65
CHM00056778,"KUNMING, CH",2005/8/22,0.22,65,73,60
CHM00056778,"KUNMING, CH",2005/8/23,1.48,65,68,63
CHM00056778,"KUNMING, CH",2005/8/24,0.05,64,68,60
CHM00056778,"KUNMING, CH",2005/8/25,0,64,71,60
CHM00056778,"KUNMING, CH",2005/8/26,0.01,67,73,64
CHM00056778,"KUNMING, CH",2005/8/27,0.41,68,75,63
CHM00056778,"KUNMING, CH",2005/8/28,0.2,69,76,66
CHM00056778,"KUNMING, CH",2005/8/29,0.06,69,75,65
CHM00056778,"KUNMING, CH",2005/8/30,0.31,69,77,63
CHM00056778,"KUNMING, CH",2005/8/31,0,70,80,63
CHM00056778,"KUNMING, CH",2005/9/1,0.11,69,80,60
CHM00056778,"KUNMING, CH",2005/9/2,0,71,82,63
CHM00056778,"KUNMING, CH",2005/9/3,0,69,79,58
CHM00056778,"KUNMING, CH",2005/9/4,0,68,78,59
CHM00056778,"KUNMING, CH",2005/9/5,0,69,78,63
CHM00056778,"KUNMING, CH",2005/9/6,0.03,69,76,63
CHM00056778,"KUNMING, CH",2005/9/7,0.61,64,71,60
CHM00056778,"KUNMING, CH",2005/9/8,0,65,73,60
CHM00056778,"KUNMING, CH",2005/9/9,0,67,78,57
CHM00056778,"KUNMING, CH",2005/9/10,0,67,79,57
CHM00056778,"KUNMING, CH",2005/9/11,0,67,77,60
CHM00056778,"KUNMING, CH",2005/9/12,0.25,66,74,62
CHM00056778,"KUNMING, CH",2005/9/13,0,66,76,58
CHM00056778,"KUNMING, CH",2005/9/14,0,65,76,58
CHM00056778,"KUNMING, CH",2005/9/15,0,68,78,63
CHM00056778,"KUNMING, CH",2005/9/16,0.06,69,80,61
CHM00056778,"KUNMING, CH",2005/9/17,0.82,65,71,61
CHM00056778,"KUNMING, CH",2005/9/18,0,67,76,62
CHM00056778,"KUNMING, CH",2005/9/19,0,67,72,63
CHM00056778,"KUNMING, CH",2005/9/20,0.1,65,72,62
CHM00056778,"KUNMING, CH",2005/9/21,0,67,77,61
CHM00056778,"KUNMING, CH",2005/9/22,0.92,66,71,63
CHM00056778,"KUNMING, CH",2005/9/23,0.26,67,74,63
CHM00056778,"KUNMING, CH",2005/9/24,0.07,68,76,64
CHM00056778,"KUNMING, CH",2005/9/25,0.04,67,76,62
CHM00056778,"KUNMING, CH",2005/9/26,0.37,64,69,61
CHM00056778,"KUNMING, CH",2005/9/27,0.13,64,73,60
CHM00056778,"KUNMING, CH",2005/9/28,0.05,64,73,61
CHM00056778,"KUNMING, CH",2005/9/29,0.33,65,71,61
CHM00056778,"KUNMING, CH",2005/9/30,0,67,75,63
CHM00056778,"KUNMING, CH",2005/10/1,0,68,76,64
CHM00056778,"KUNMING, CH",2005/10/2,0,67,77,61
CHM00056778,"KUNMING, CH",2005/10/3,0.19,65,72,63
CHM00056778,"KUNMING, CH",2005/10/4,1.64,63,70,60
CHM00056778,"KUNMING, CH",2005/10/5,0,67,75,63
CHM00056778,"KUNMING, CH",2005/10/6,0,66,77,58
CHM00056778,"KUNMING, CH",2005/10/7,0,59,69,54
CHM00056778,"KUNMING, CH",2005/10/8,0,57,61,54
CHM00056778,"KUNMING, CH",2005/10/9,0,62,72,55
CHM00056778,"KUNMING, CH",2005/10/10,0,62,72,54
CHM00056778,"KUNMING, CH",2005/10/11,0,65,78,55
CHM00056778,"KUNMING, CH",2005/10/12,0,67,78,57
CHM00056778,"KUNMING, CH",2005/10/13,0,67,77,61
CHM00056778,"KUNMING, CH",2005/10/14,0,67,76,61
CHM00056778,"KUNMING, CH",2005/10/15,0.11,64,74,62
CHM00056778,"KUNMING, CH",2005/10/16,0.01,65,75,59
CHM00056778,"KUNMING, CH",2005/10/17,0,67,76,62
CHM00056778,"KUNMING, CH",2005/10/18,0.03,66,74,62
CHM00056778,"KUNMING, CH",2005/10/19,0,65,71,62
CHM00056778,"KUNMING, CH",2005/10/20,0,64,74,57
CHM00056778,"KUNMING, CH",2005/10/21,0,65,73,58
CHM00056778,"KUNMING, CH",2005/10/22,0,64,71,60
CHM00056778,"KUNMING, CH",2005/10/23,0,55,65,51
CHM00056778,"KUNMING, CH",2005/10/24,0.94,52,56,48
CHM00056778,"KUNMING, CH",2005/10/25,0,60,71,53
CHM00056778,"KUNMING, CH",2005/10/26,0,61,72,52
CHM00056778,"KUNMING, CH",2005/10/27,0,62,72,53
CHM00056778,"KUNMING, CH",2005/10/28,0.13,61,69,57
CHM00056778,"KUNMING, CH",2005/10/29,0.24,54,62,49
CHM00056778,"KUNMING, CH",2005/10/30,0.19,51,54,49
CHM00056778,"KUNMING, CH",2005/10/31,0.07,53,59,48
CHM00056778,"KUNMING, CH",2005/11/1,0.01,58,66,53
CHM00056778,"KUNMING, CH",2005/11/2,0,62,71,55
CHM00056778,"KUNMING, CH",2005/11/3,0,59,72,51
CHM00056778,"KUNMING, CH",2005/11/4,0,62,74,54
CHM00056778,"KUNMING, CH",2005/11/5,0,63,74,56
CHM00056778,"KUNMING, CH",2005/11/6,0,61,75,50
CHM00056778,"KUNMING, CH",2005/11/7,0,60,71,50
CHM00056778,"KUNMING, CH",2005/11/8,1.15,59,65,55
CHM00056778,"KUNMING, CH",2005/11/9,0.04,58,64,54
CHM00056778,"KUNMING, CH",2005/11/10,0,61,71,56
CHM00056778,"KUNMING, CH",2005/11/11,0,56,69,47
CHM00056778,"KUNMING, CH",2005/11/12,0,55,70,43
CHM00056778,"KUNMING, CH",2005/11/13,0,55,67,45
CHM00056778,"KUNMING, CH",2005/11/14,0,54,67,45
CHM00056778,"KUNMING, CH",2005/11/15,0,54,64,46
CHM00056778,"KUNMING, CH",2005/11/16,0,58,67,50
CHM00056778,"KUNMING, CH",2005/11/17,0,57,69,47
CHM00056778,"KUNMING, CH",2005/11/18,0,53,60,47
CHM00056778,"KUNMING, CH",2005/11/19,0,46,51,43
CHM00056778,"KUNMING, CH",2005/11/20,0.01,49,55,45
CHM00056778,"KUNMING, CH",2005/11/21,0,50,53,48
CHM00056778,"KUNMING, CH",2005/11/22,0,52,62,48
CHM00056778,"KUNMING, CH",2005/11/23,0.33,50,53,47
CHM00056778,"KUNMING, CH",2005/11/24,0,53,64,44
CHM00056778,"KUNMING, CH",2005/11/25,0,54,64,44
CHM00056778,"KUNMING, CH",2005/11/26,0,51,64,42
CHM00056778,"KUNMING, CH",2005/11/27,0,53,67,44
CHM00056778,"KUNMING, CH",2005/11/28,0,52,65,42
CHM00056778,"KUNMING, CH",2005/11/29,0,55,67,48
CHM00056778,"KUNMING, CH",2005/11/30,0,55,66,47
CHM00056778,"KUNMING, CH",2005/12/1,0,55,69,46
CHM00056778,"KUNMING, CH",2005/12/2,0,57,70,47
CHM00056778,"KUNMING, CH",2005/12/3,0,58,72,49
CHM00056778,"KUNMING, CH",2005/12/4,0,53,68,44
CHM00056778,"KUNMING, CH",2005/12/5,0,54,64,50
CHM00056778,"KUNMING, CH",2005/12/6,0,47,54,42
CHM00056778,"KUNMING, CH",2005/12/7,0,53,64,47
CHM00056778,"KUNMING, CH",2005/12/8,0,54,65,46
CHM00056778,"KUNMING, CH",2005/12/9,0,55,64,50
CHM00056778,"KUNMING, CH",2005/12/10,0,53,67,45
CHM00056778,"KUNMING, CH",2005/12/11,0,53,67,45
CHM00056778,"KUNMING, CH",2005/12/12,0,51,61,46
CHM00056778,"KUNMING, CH",2005/12/13,0,53,64,45
CHM00056778,"KUNMING, CH",2005/12/14,0,50,59,45
CHM00056778,"KUNMING, CH",2005/12/15,0,42,47,38
CHM00056778,"KUNMING, CH",2005/12/16,0,52,63,47
CHM00056778,"KUNMING, CH",2005/12/17,0,44,52,41
CHM00056778,"KUNMING, CH",2005/12/18,0,47,58,40
CHM00056778,"KUNMING, CH",2005/12/19,0,48,56,43
CHM00056778,"KUNMING, CH",2005/12/20,0,47,58,41
CHM00056778,"KUNMING, CH",2005/12/21,0,41,51,39
CHM00056778,"KUNMING, CH",2005/12/22,0,42,51,36
CHM00056778,"KUNMING, CH",2005/12/23,0,49,61,40
CHM00056778,"KUNMING, CH",2005/12/24,0.1,51,56,48
CHM00056778,"KUNMING, CH",2005/12/25,0.03,52,57,48
CHM00056778,"KUNMING, CH",2005/12/26,0.17,54,60,50
CHM00056778,"KUNMING, CH",2005/12/27,1.2,49,55,46
CHM00056778,"KUNMING, CH",2005/12/28,0,48,61,39
CHM00056778,"KUNMING, CH",2005/12/29,0,48,61,38
CHM00056778,"KUNMING, CH",2005/12/30,0,49,63,39
CHM00056778,"KUNMING, CH",2005/12/31,0,49,69,37
CHM00056778,"KUNMING, CH",2006/1/1,0,52,69,40
CHM00056778,"KUNMING, CH",2006/1/2,0,52,70,41
CHM00056778,"KUNMING, CH",2006/1/3,0,56,72,45
CHM00056778,"KUNMING, CH",2006/1/4,0,54,72,42
CHM00056778,"KUNMING, CH",2006/1/5,0,52,71,40
CHM00056778,"KUNMING, CH",2006/1/6,0,46,59,40
CHM00056778,"KUNMING, CH",2006/1/7,0,53,66,41
CHM00056778,"KUNMING, CH",2006/1/8,0,53,69,45
CHM00056778,"KUNMING, CH",2006/1/9,0,47,65,38
CHM00056778,"KUNMING, CH",2006/1/10,0,52,67,40
CHM00056778,"KUNMING, CH",2006/1/11,0,53,66,43
CHM00056778,"KUNMING, CH",2006/1/12,0,53,68,42
CHM00056778,"KUNMING, CH",2006/1/13,0,55,66,46
CHM00056778,"KUNMING, CH",2006/1/14,0,52,64,44
CHM00056778,"KUNMING, CH",2006/1/15,0,51,63,45
CHM00056778,"KUNMING, CH",2006/1/16,0,51,64,40
CHM00056778,"KUNMING, CH",2006/1/17,0,50,55,45
CHM00056778,"KUNMING, CH",2006/1/18,0,53,61,48
CHM00056778,"KUNMING, CH",2006/1/19,0,53,64,44
CHM00056778,"KUNMING, CH",2006/1/20,0,53,63,44
CHM00056778,"KUNMING, CH",2006/1/21,0,43,57,39
CHM00056778,"KUNMING, CH",2006/1/22,0,50,64,38
CHM00056778,"KUNMING, CH",2006/1/23,0,43,55,38
CHM00056778,"KUNMING, CH",2006/1/24,0,49,65,38
CHM00056778,"KUNMING, CH",2006/1/25,0,52,64,41
